pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
execution,news,avg,BASE,neutral|bearish|bullish,11931.0,,,,,6963.0,0.5836057329645461,0.7862710585868745,0.7659379801285313,0.7668480315803424,0.7504109565050944,0.8150353169096787,0.7862710585868745,0.7907172734130867,11931,0.786354873858017,0.7659435911055498,0.7668910756574774,0.7504373419153705,0.8150462425838125,0.786354873858017,0.7907686509884396,11931,,,,,1340.0,0.11231246333081887,3628.0,0.304081803704635
execution,news,avg,J,neutral|bearish|bullish,11931.0,,,,,6689.0,0.5606403486715279,0.7788953147263431,0.7560636103398449,0.7774907010083426,0.751326658772408,0.8133002148176619,0.7788953147263431,0.7851199016281146,11931,0.7788953147263431,0.7560636103398449,0.7774907010083426,0.751326658772408,0.8133002148176619,0.7788953147263431,0.7851199016281146,11931,,,,,1486.0,0.12454949291760958,3756.0,0.31481015841086246
execution,news,avg,P,neutral|bearish|bullish,11931.0,,,,,7387.0,0.6191434079289246,0.7964127063951052,0.7788389512924622,0.7570407957256644,0.7530542911939984,0.8138920229915638,0.7964127063951052,0.797232318985107,11931,0.7964965216662476,0.7788450607316032,0.7570838398027995,0.7530797543558517,0.8139039192693379,0.7964965216662476,0.7972819007616707,11931,,,,,1226.0,0.10275752242058503,3318.0,0.2780990696504903
execution,fiqasa,run-001,BASE,positive|negative|neutral,1173.0,488.0,0.41602728047740833,314.0,0.26768968456947995,371.0,0.31628303495311166,0.6956521739130435,0.6775877971529011,0.7400919278527067,0.635756094201861,0.8731231363754149,0.6956521739130435,0.7506350195341261,1173,0.6956521739130435,0.677408102633584,0.7400919278527067,0.6355244627337869,0.873081314888822,0.6956521739130435,0.7505811104200731,1173,,,,,,,,
execution,fiqasa,run-001,J,positive|negative|neutral,1173.0,504.0,0.4296675191815857,331.0,0.28218243819266836,338.0,0.28815004262574595,0.7092924126172208,0.6703767963517216,0.7319505910983973,0.639969773531471,0.8652259390315095,0.7092924126172208,0.7591844347837481,1173,0.7092924126172208,0.670177801859187,0.7319505910983973,0.6397228760883119,0.8651796257352928,0.7092924126172208,0.7591269727189719,1173,,,,,,,,
execution,fiqasa,run-001,P,positive|negative|neutral,1173.0,471.0,0.40153452685422,295.0,0.2514919011082694,407.0,0.34697357203751067,0.6768968456947997,0.6821179553805091,0.7344894326813659,0.6245451012289842,0.8811893870174095,0.6768968456947997,0.7390337430176501,1173,0.6768968456947997,0.6819626276389744,0.7344894326813659,0.6243376988495133,0.8811532365711701,0.6768968456947997,0.7389854728986428,1173,,,,,,,,
execution,fiqasa,run-002,BASE,positive|negative|neutral,1173.0,488.0,0.41602728047740833,314.0,0.26768968456947995,371.0,0.31628303495311166,0.6956521739130435,0.6775877971529011,0.7400919278527067,0.635756094201861,0.8731231363754149,0.6956521739130435,0.7506350195341261,1173,0.6956521739130435,0.677408102633584,0.7400919278527067,0.6355244627337869,0.873081314888822,0.6956521739130435,0.7505811104200731,1173,,,,,,,,
execution,fiqasa,run-002,J,positive|negative|neutral,1173.0,504.0,0.4296675191815857,331.0,0.28218243819266836,338.0,0.28815004262574595,0.7092924126172208,0.6703767963517216,0.7319505910983973,0.639969773531471,0.8652259390315095,0.7092924126172208,0.7591844347837481,1173,0.7092924126172208,0.670177801859187,0.7319505910983973,0.6397228760883119,0.8651796257352928,0.7092924126172208,0.7591269727189719,1173,,,,,,,,
execution,fiqasa,run-002,P,positive|negative|neutral,1173.0,471.0,0.40153452685422,295.0,0.2514919011082694,407.0,0.34697357203751067,0.6768968456947997,0.6821179553805091,0.7344894326813659,0.6245451012289842,0.8811893870174095,0.6768968456947997,0.7390337430176501,1173,0.6768968456947997,0.6819626276389744,0.7344894326813659,0.6243376988495133,0.8811532365711701,0.6768968456947997,0.7389854728986428,1173,,,,,,,,
execution,fiqasa,avg,BASE,positive|negative|neutral,1173.0,488.0,0.41602728047740833,314.0,0.26768968456947995,371.0,0.31628303495311166,0.6956521739130435,0.6775877971529011,0.7400919278527067,0.635756094201861,0.8731231363754149,0.6956521739130435,0.7506350195341261,1173,0.6956521739130435,0.677408102633584,0.7400919278527067,0.6355244627337869,0.873081314888822,0.6956521739130435,0.7505811104200731,1173,,,,,,,,
execution,fiqasa,avg,J,positive|negative|neutral,1173.0,504.0,0.4296675191815857,331.0,0.28218243819266836,338.0,0.28815004262574595,0.7092924126172208,0.6703767963517216,0.7319505910983973,0.639969773531471,0.8652259390315095,0.7092924126172208,0.7591844347837481,1173,0.7092924126172208,0.670177801859187,0.7319505910983973,0.6397228760883119,0.8651796257352928,0.7092924126172208,0.7591269727189719,1173,,,,,,,,
execution,fiqasa,avg,P,positive|negative|neutral,1173.0,471.0,0.40153452685422,295.0,0.2514919011082694,407.0,0.34697357203751067,0.6768968456947997,0.6821179553805091,0.7344894326813659,0.6245451012289842,0.8811893870174095,0.6768968456947997,0.7390337430176501,1173,0.6768968456947997,0.6819626276389744,0.7344894326813659,0.6243376988495133,0.8811532365711701,0.6768968456947997,0.7389854728986428,1173,,,,,,,,
execution,imdb_sklearn,run-001,BASE,positive|negative|neutral,10000.0,4833.0,0.4833,5142.0,0.5142,25.0,0.0025,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,,,,,,,,
execution,imdb_sklearn,run-001,J,positive|negative|neutral,10000.0,4870.0,0.487,5075.0,0.5075,55.0,0.0055,0.9484,0.9538969866782654,0.948471184056332,0.9510129326897869,0.9539654304933188,0.9484,0.9510111640856775,10000,0.9484,0.9538969866782654,0.948471184056332,0.9510129326897869,0.9539654304933188,0.9484,0.9510111640856775,10000,,,,,,,,
execution,imdb_sklearn,run-001,P,positive|negative|neutral,10000.0,4899.0,0.4899,5037.0,0.5037,64.0,0.0064,0.9481,0.9543309090197328,0.9481538141036103,0.9511420078532524,0.9543808996524312,0.9481,0.9511397588770287,10000,0.9481,0.9543309090197328,0.9481538141036103,0.9511420078532524,0.9543808996524312,0.9481,0.9511397588770287,10000,,,,,,,,
execution,imdb_sklearn,run-002,BASE,positive|negative|neutral,10000.0,4833.0,0.4833,5142.0,0.5142,25.0,0.0025,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,,,,,,,,
execution,imdb_sklearn,run-002,J,positive|negative|neutral,10000.0,4870.0,0.487,5075.0,0.5075,55.0,0.0055,0.9484,0.9538969866782654,0.948471184056332,0.9510129326897869,0.9539654304933188,0.9484,0.9510111640856775,10000,0.9484,0.9538969866782654,0.948471184056332,0.9510129326897869,0.9539654304933188,0.9484,0.9510111640856775,10000,,,,,,,,
execution,imdb_sklearn,run-002,P,positive|negative|neutral,10000.0,4899.0,0.4899,5037.0,0.5037,64.0,0.0064,0.9481,0.9543309090197328,0.9481538141036103,0.9511420078532524,0.9543808996524312,0.9481,0.9511397588770287,10000,0.9481,0.9543309090197328,0.9481538141036103,0.9511420078532524,0.9543808996524312,0.9481,0.9511397588770287,10000,,,,,,,,
