pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
energy,news,run-001,I,neutral|bearish|bullish,11931.0,,,,,5304.0,0.444556198139301,0.6685944179029419,0.6274678088109636,0.7358477852794229,0.649373422493686,0.7436967491949492,0.6685944179029419,0.6777042612665234,11931,0.6687620484452267,0.6274844981124955,0.7359338734336928,0.6494395940455019,0.7437292465424631,0.6687620484452267,0.6778331102726242,11931,,,,,3169.0,0.2656105942502724,3458.0,0.28983320761042664
energy,news,run-002,BASE,neutral|bearish|bullish,11931.0,,,,,3865.0,0.3239460229653843,0.600033526108457,0.6142924679879471,0.7294047658553365,0.6044963210398845,0.7494132661774064,0.600033526108457,0.601903135825658,11931,0.6002011566507418,0.6143088550311541,0.7294908540096064,0.6045765808896332,0.7494451749686046,0.6002011566507418,0.6020594175144822,11931,,,,,2840.0,0.2380353700444221,5226.0,0.4380186069901936
energy,news,run-002,E,neutral|bearish|bullish,11931.0,,,,,2411.0,0.20207861872433158,0.4995390160087168,0.5830795465348378,0.6893929315054866,0.5206750085808891,0.7332057744984568,0.4995390160087168,0.4754043518792444,11931,0.4997066465510016,0.5831051429764044,0.6894790196597566,0.5207780375228304,0.7332556157967952,0.4997066465510016,0.4756049694619433,11931,,,,,3054.0,0.2559718380688962,6466.0,0.5419495432067722
energy,news,run-002,I,neutral|bearish|bullish,11931.0,,,,,5304.0,0.444556198139301,0.6686782331740844,0.6274207664472305,0.7359381484612152,0.6494850348304158,0.7435743039479262,0.6686782331740844,0.6776872338654868,11931,0.6688458637163691,0.6274374320423682,0.736024236615485,0.649551198549425,0.7436067551344353,0.6688458637163691,0.6778160676195745,11931,,,,,3147.0,0.26376665828513957,3480.0,0.29167714357555946
energy,news,avg,BASE,neutral|bearish|bullish,11931.0,,,,,3865.0,0.3239460229653843,0.600033526108457,0.6142924679879471,0.7294047658553365,0.6044963210398845,0.7494132661774064,0.600033526108457,0.601903135825658,11931,0.6002011566507418,0.6143088550311541,0.7294908540096064,0.6045765808896332,0.7494451749686046,0.6002011566507418,0.6020594175144822,11931,,,,,2840.0,0.2380353700444221,5226.0,0.4380186069901936
energy,news,avg,E,neutral|bearish|bullish,11931.0,,,,,2414.5,0.20237197217332997,0.49983236945771525,0.5827771350814219,0.6895672453277877,0.5206305283000596,0.7332768874503308,0.49983236945771525,0.47571254872578306,11931,0.5000419076355712,0.5828089418766135,0.6896748555206251,0.5207592059570652,0.7333388215267613,0.5000419076355712,0.47596310939358555,11931,,,,,3068.5,0.257187159500461,6448.0,0.5404408683262091
energy,news,avg,I,neutral|bearish|bullish,11931.0,,,,,5304.0,0.444556198139301,0.6686363255385132,0.6274442876290971,0.735892966870319,0.6494292286620509,0.7436355265714377,0.6686363255385132,0.677695747566005,11931,0.6688039560807979,0.6274609650774319,0.7359790550245888,0.6494953962974634,0.7436680008384492,0.6688039560807979,0.6778245889460993,11931,,,,,3158.0,0.26468862626770595,3469.0,0.290755175592993
energy,fiqasa,run-001,BASE,positive|negative|neutral,1173.0,236.0,0.20119352088661552,587.0,0.5004262574595055,350.0,0.29838022165387895,0.5140664961636828,0.5537654384292083,0.5758578954937533,0.45989155526653697,0.7779515920093809,0.5140664961636828,0.5239134832338336,1173,0.5140664961636828,0.5535136595567398,0.5758578954937533,0.45957474922242864,0.7778929938574765,0.5140664961636828,0.523839750880857,1173,,,,,,,,
energy,fiqasa,run-001,E,positive|negative|neutral,1173.0,571.0,0.48678601875532823,554.0,0.4722932651321398,48.0,0.04092071611253197,0.7544757033248082,0.6181560997763967,0.6133243977472073,0.5932373099263482,0.7825970617451611,0.7544757033248082,0.7496211324271268,1173,0.7544757033248082,0.6181560997763967,0.6133243977472073,0.5932373099263482,0.7825970617451611,0.7544757033248082,0.7496211324271268,1173,,,,,,,,
energy,fiqasa,run-001,I,positive|negative|neutral,1173.0,263.0,0.22421142369991476,648.0,0.5524296675191815,262.0,0.22335890878090367,0.5336743393009378,0.5436038049808177,0.5723425364340777,0.4681150121596973,0.7603440208481872,0.5336743393009378,0.537110821942285,1173,0.5336743393009378,0.5436038049808177,0.5723425364340777,0.4681150121596973,0.7603440208481872,0.5336743393009378,0.537110821942285,1173,,,,,,,,
energy,fiqasa,run-002,BASE,positive|negative|neutral,1173.0,236.0,0.20119352088661552,587.0,0.5004262574595055,350.0,0.29838022165387895,0.5140664961636828,0.5537654384292083,0.5758578954937533,0.45989155526653697,0.7779515920093809,0.5140664961636828,0.5239134832338336,1173,0.5140664961636828,0.5535136595567398,0.5758578954937533,0.45957474922242864,0.7778929938574765,0.5140664961636828,0.523839750880857,1173,,,,,,,,
energy,fiqasa,run-002,E,positive|negative|neutral,1173.0,584.0,0.4978687127024723,537.0,0.4578005115089514,52.0,0.0443307757885763,0.7612958226768969,0.6160659667045308,0.6156692522857651,0.5970784005931499,0.7843767433359036,0.7612958226768969,0.756885335196795,1173,0.7612958226768969,0.6141805971721025,0.6156692522857651,0.5965859353119521,0.783937948892295,0.7612958226768969,0.7567707205149817,1173,,,,,,,,
energy,fiqasa,run-002,I,positive|negative|neutral,1173.0,269.0,0.22932651321398123,612.0,0.5217391304347826,292.0,0.24893435635123615,0.5379369138959932,0.5480286369723776,0.5742059039568207,0.4724550245534167,0.7684375141496224,0.5379369138959932,0.5480957443076329,1173,0.5379369138959932,0.5480286369723776,0.5742059039568207,0.4724550245534167,0.7684375141496224,0.5379369138959932,0.5480957443076329,1173,,,,,,,,
energy,fiqasa,avg,BASE,positive|negative|neutral,1173.0,236.0,0.20119352088661552,587.0,0.5004262574595055,350.0,0.29838022165387895,0.5140664961636828,0.5537654384292083,0.5758578954937533,0.45989155526653697,0.7779515920093809,0.5140664961636828,0.5239134832338336,1173,0.5140664961636828,0.5535136595567398,0.5758578954937533,0.45957474922242864,0.7778929938574765,0.5140664961636828,0.523839750880857,1173,,,,,,,,
energy,fiqasa,avg,E,positive|negative|neutral,1173.0,577.5,0.49232736572890023,545.5,0.46504688832054564,50.0,0.042625745950554135,0.7578857630008525,0.6171110332404638,0.6144968250164862,0.595157855259749,0.7834869025405323,0.7578857630008525,0.7532532338119609,1173,0.7578857630008525,0.6161683484742496,0.6144968250164862,0.5949116226191502,0.783267505318728,0.7578857630008525,0.7531959264710543,1173,,,,,,,,
energy,fiqasa,avg,I,positive|negative|neutral,1173.0,266.0,0.226768968456948,630.0,0.5370843989769821,277.0,0.2361466325660699,0.5358056265984654,0.5458162209765977,0.5732742201954493,0.470285018356557,0.7643907674989048,0.5358056265984654,0.542603283124959,1173,0.5358056265984654,0.5458162209765977,0.5732742201954493,0.470285018356557,0.7643907674989048,0.5358056265984654,0.542603283124959,1173,,,,,,,,
energy,imdb_sklearn,run-001,BASE,positive|negative|neutral,10000.0,4684.0,0.4684,5316.0,0.5316,0.0,0.0,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,,,,,,,,
energy,imdb_sklearn,run-001,E,positive|negative|neutral,10000.0,4785.0,0.4785,5214.0,0.5214,1.0,0.0001,0.9371,0.938118196367869,0.9372341116617418,0.9371240528933666,0.9382388619499227,0.9371,0.9371172057870956,10000,0.9371,0.938118196367869,0.9372341116617418,0.9371240528933666,0.9382388619499227,0.9371,0.9371172057870956,10000,,,,,,,,
energy,imdb_sklearn,run-001,I,positive|negative|neutral,10000.0,4611.0,0.4611,5388.0,0.5388,1.0,0.0001,0.9295,0.9324178310894979,0.9297313163740815,0.9294529823941589,0.932621405093562,0.9295,0.9294384596361066,10000,0.9295,0.9324178310894979,0.9297313163740815,0.9294529823941589,0.932621405093562,0.9295,0.9294384596361066,10000,,,,,,,,
