pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
execution,imdb_sklearn,run-002,J,negative|positive|neutral,10000,4655.0,0.4655,5329.0,0.5329,16,0.0016,0.9333,0.936949274776626,0.9335045547028356,0.9339717125289901,0.9371279227476514,0.9333,0.9339580360529454,10000,0.9333,0.936949274776626,0.9335045547028356,0.9339717125289901,0.9371279227476514,0.9333,0.9339580360529454,10000,,,,,,,,
execution,imdb_sklearn,run-002,P,negative|positive|neutral,10000,4789.0,0.4789,5146.0,0.5146,65,0.0065,0.9365,0.9432772076051665,0.9366172923182872,0.9395299165477395,0.9433785261550854,0.9365,0.9395211516431664,10000,0.9365,0.9432772076051665,0.9366172923182872,0.9395299165477395,0.9433785261550854,0.9365,0.9395211516431664,10000,,,,,,,,
execution,imdb_sklearn,avg,BASE,negative|positive|neutral,10000,4684.0,0.4684,5316.0,0.5316,0,0.0,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,0.9336,0.9355165174948386,0.9337905636720767,0.9335448794648233,0.9356863355007102,0.9336,0.9335341615829835,10000,,,,,,,,
execution,imdb_sklearn,avg,J,negative|positive|neutral,20000,9291.0,0.46455,10680.0,0.534,29,0.00145,0.933,0.9366377068249887,0.933210145470162,0.9335971097552214,0.9368213659391711,0.933,0.9335831259810946,10000,0.933,0.9366377068249887,0.933210145470162,0.9335971097552214,0.9368213659391711,0.933,0.9335831259810946,10000,,,,,,,,
execution,imdb_sklearn,avg,P,negative|positive|neutral,20000,9580.0,0.479,10303.0,0.51515,117,0.00585,0.9371499999999999,0.943339651760815,0.9372670326941454,0.9398792797384041,0.9434435879223743,0.9371499999999999,0.9398720157171412,10000,0.9371499999999999,0.943339651760815,0.9372670326941454,0.9398792797384041,0.9434435879223743,0.9371499999999999,0.9398720157171412,10000,,,,,,,,
execution,sst2,run-001,BASE,negative|positive|neutral,10000,3857.0,0.3857,5579.0,0.5579,564,0.0564,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,,,,,,,,
execution,sst2,run-001,J,negative|positive|neutral,10000,3633.0,0.3633,6175.0,0.6175,192,0.0192,0.7964,0.84734557603435,0.8141465433130912,0.802450950419122,0.8617782197601606,0.7964,0.8000945780878743,10000,0.7964,0.84734557603435,0.8141465433130912,0.802450950419122,0.8617782197601606,0.7964,0.8000945780878743,10000,,,,,,,,
execution,sst2,run-001,P,negative|positive|neutral,10000,3864.0,0.3864,4895.0,0.4895,1241,0.1241,0.7808,0.8999165709717737,0.7928060656891406,0.8325009021329486,0.9075482549058171,0.7808,0.8290352737904444,10000,0.7808,0.8999165709717737,0.7928060656891406,0.8325009021329486,0.9075482549058171,0.7808,0.8290352737904444,10000,,,,,,,,
execution,sst2,run-002,BASE,negative|positive|neutral,10000,3857.0,0.3857,5579.0,0.5579,564,0.0564,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,,,,,,,,
execution,sst2,run-002,J,negative|positive|neutral,10000,3696.0,0.3696,6099.0,0.6099,205,0.0205,0.8008,0.8499294247726368,0.817890168101265,0.8076732481610531,0.8638889803762806,0.8008,0.8054622206736354,10000,0.8008,0.8499294247726368,0.817890168101265,0.8076732481610531,0.8638889803762806,0.8008,0.8054622206736354,10000,,,,,,,,
execution,sst2,run-002,P,negative|positive|neutral,10000,3867.0,0.3867,4841.0,0.4841,1292,0.1292,0.7785,0.9017027750903879,0.7902981327911361,0.8324149780779713,0.9089836145036682,0.7785,0.8288638642019196,10000,0.7785,0.9017027750903879,0.7902981327911361,0.8324149780779713,0.9089836145036682,0.7785,0.8288638642019196,10000,,,,,,,,
execution,sst2,avg,BASE,negative|positive|neutral,10000,3857.0,0.3857,5579.0,0.5579,564,0.0564,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,0.8071,0.8743451997362419,0.8218326386978336,0.829650405547375,0.8853627340210518,0.8071,0.8269552592503072,10000,,,,,,,,
execution,sst2,avg,J,negative|positive|neutral,20000,7329.0,0.36645,12274.0,0.6137,397,0.01985,0.7986,0.8486375004034934,0.8160183557071781,0.8050620992900875,0.8628336000682206,0.7986,0.8027783993807549,10000,0.7986,0.8486375004034934,0.8160183557071781,0.8050620992900875,0.8628336000682206,0.7986,0.8027783993807549,10000,,,,,,,,
execution,sst2,avg,P,negative|positive|neutral,20000,7731.0,0.38655,9736.0,0.4868,2533,0.12665,0.77965,0.9008096730310808,0.7915520992401384,0.8324579401054599,0.9082659347047426,0.77965,0.828949568996182,10000,0.77965,0.9008096730310808,0.7915520992401384,0.8324579401054599,0.9082659347047426,0.77965,0.828949568996182,10000,,,,,,,,
