pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
ST-NF,news,run-001,ST,neutral|bearish|bullish,11931.0,,,,,5762.0,0.48294359232252115,0.6980135780739251,0.6501085003490199,0.7471492802208982,0.6738258174300348,0.7572930310561942,0.6980135780739251,0.7078797024247757,11931,0.6981812086162099,0.6501237463091417,0.7472353683751681,0.6738879789665727,0.7573227179345404,0.6981812086162099,0.7080007431436466,11931,,,,,3155.0,0.2644371804542788,3014.0,0.25261922722320007
ST-NF,news,run-002,BASE,neutral|bearish|bullish,11931.0,,,,,3865.0,0.3239460229653843,0.600033526108457,0.6142924679879471,0.7294047658553365,0.6044963210398845,0.7494132661774064,0.600033526108457,0.601903135825658,11931,0.6002011566507418,0.6143088550311541,0.7294908540096064,0.6045765808896332,0.7494451749686046,0.6002011566507418,0.6020594175144822,11931,,,,,2840.0,0.2380353700444221,5226.0,0.4380186069901936
ST-NF,news,run-002,NF,neutral|bearish|bullish,11931.0,,,,,1610.0,0.13494258653926747,0.4020618556701031,0.600459153305349,0.58567388518584,0.4509063190769594,0.7137372830889568,0.4020618556701031,0.3716760775790646,11931,0.4027323778392423,0.6006886800615001,0.5860182378029198,0.4513922962694324,0.7141842167574592,0.4027323778392423,0.37262237060861225,11931,,,,,1613.0,0.13519403235269467,8708.0,0.7298633811080378
ST-NF,news,run-002,ST,neutral|bearish|bullish,11931.0,,,,,5745.0,0.4815187327131003,0.6965049031933618,0.6484811573963655,0.7461378913091821,0.6724349080965154,0.7560117527663367,0.6965049031933618,0.7062624112811114,11931,0.6966725337356466,0.6484965139402056,0.7462239794634521,0.6724972337550476,0.7560416549728988,0.6966725337356466,0.7063837715777351,11931,,,,,3138.0,0.2630123208448579,3048.0,0.25546894644204177
ST-NF,news,avg,BASE,neutral|bearish|bullish,11931.0,,,,,3865.0,0.3239460229653843,0.600033526108457,0.6142924679879471,0.7294047658553365,0.6044963210398845,0.7494132661774064,0.600033526108457,0.601903135825658,11931,0.6002011566507418,0.6143088550311541,0.7294908540096064,0.6045765808896332,0.7494451749686046,0.6002011566507418,0.6020594175144822,11931,,,,,2840.0,0.2380353700444221,5226.0,0.4380186069901936
ST-NF,news,avg,NF,neutral|bearish|bullish,11931.0,,,,,1605.5,0.13456541781912665,0.4023133014835303,0.6001201013517901,0.586257177450478,0.4508346418976605,0.7145240146112971,0.4023133014835303,0.3716762599984824,11931,0.4029419160170983,0.600333153884673,0.5865800080289905,0.45129044543474117,0.7149388697319018,0.4029419160170983,0.3725637989955035,11931,,,,,1624.5,0.1361579079708323,8701.0,0.729276674210041
ST-NF,news,avg,ST,neutral|bearish|bullish,11931.0,,,,,5753.5,0.48223116251781073,0.6972592406336434,0.6492948288726927,0.7466435857650402,0.6731303627632751,0.7566523919112654,0.6972592406336434,0.7070710568529436,11931,0.6974268711759283,0.6493101301246736,0.7467296739193101,0.6731926063608101,0.7566821864537197,0.6974268711759283,0.7071922573606908,11931,,,,,3146.5,0.26372475064956835,3031.0,0.2540440868326209
ST-NF,fiqasa,run-001,BASE,positive|negative|neutral,1173.0,236.0,0.20119352088661552,587.0,0.5004262574595055,350.0,0.29838022165387895,0.5140664961636828,0.5537654384292083,0.5758578954937533,0.45989155526653697,0.7779515920093809,0.5140664961636828,0.5239134832338336,1173,0.5140664961636828,0.5535136595567398,0.5758578954937533,0.45957474922242864,0.7778929938574765,0.5140664961636828,0.523839750880857,1173,,,,,,,,
ST-NF,fiqasa,run-001,NF,positive|negative|neutral,1173.0,598.0,0.5098039215686274,491.0,0.4185848252344416,84.0,0.07161125319693094,0.7612958226768969,0.6135823392200356,0.6330636952713068,0.614933831791869,0.7842690747466451,0.7612958226768969,0.7629838387156782,1173,0.7612958226768969,0.6125305128670044,0.6330636952713068,0.6144521678619292,0.7840242762859652,0.7612958226768969,0.7628717379033392,1173,,,,,,,,
ST-NF,fiqasa,run-001,ST,positive|negative|neutral,1173.0,201.0,0.17135549872122763,683.0,0.5822676896845694,289.0,0.2463768115942029,0.4961636828644501,0.5437118036701747,0.55968989917656,0.43513570275343355,0.7700420371664907,0.4961636828644501,0.4833514468181681,1173,0.4961636828644501,0.5437118036701747,0.55968989917656,0.43513570275343355,0.7700420371664907,0.4961636828644501,0.4833514468181681,1173,,,,,,,,
