pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
information,mental,run-001,N,normal|depression|neutral,31747,,,,,3,9.449711783790595e-05,0.8378429457901534,0.853918365172931,0.8409888914440057,0.8368013402389158,0.8563740630536272,0.8378429457901534,0.8364091465078219,31747,0.8378429457901534,0.853918365172931,0.8409888914440057,0.8368013402389158,0.8563740630536272,0.8378429457901534,0.8364091465078219,31747,12814.0,0.4036286893249756,18930.0,0.5962768135571865,,,,
information,mental,run-001,S,normal|depression|neutral,31747,,,,,2,6.299807855860397e-05,0.8949192049642486,0.8953447758393165,0.8955172326349189,0.8949431117426208,0.8959831676555144,0.8949192049642486,0.8949634238769444,31747,0.8949192049642486,0.8953447758393165,0.8955172326349189,0.8949431117426208,0.8959831676555144,0.8949192049642486,0.8949634238769444,31747,15601.0,0.49141651179639023,16144.0,0.5085204901250512,,,,
information,mental,run-002,BASE,normal|depression|neutral,31747,,,,,0,0.0,0.899549563738306,0.8994153834151728,0.8996639578315377,0.899497582631908,0.8996648791051176,0.899549563738306,0.8995651868686222,31747,0.899549563738306,0.8994153834151728,0.8996639578315377,0.899497582631908,0.8996648791051176,0.899549563738306,0.8995651868686222,31747,16126.0,0.5079535074180237,15621.0,0.49204649258197625,,,,
information,mental,avg,BASE,normal|depression|neutral,31747,,,,,0,0.0,0.899549563738306,0.8994153834151728,0.8996639578315377,0.899497582631908,0.8996648791051176,0.899549563738306,0.8995651868686222,31747,0.899549563738306,0.8994153834151728,0.8996639578315377,0.899497582631908,0.8996648791051176,0.899549563738306,0.8995651868686222,31747,16126.0,0.5079535074180237,15621.0,0.49204649258197625,,,,
information,mental,avg,N,normal|depression|neutral,31747,,,,,3,9.449711783790595e-05,0.8378429457901534,0.853918365172931,0.8409888914440057,0.8368013402389158,0.8563740630536272,0.8378429457901534,0.8364091465078219,31747,0.8378429457901534,0.853918365172931,0.8409888914440057,0.8368013402389158,0.8563740630536272,0.8378429457901534,0.8364091465078219,31747,12814.0,0.4036286893249756,18930.0,0.5962768135571865,,,,
information,mental,avg,S,normal|depression|neutral,31747,,,,,2,6.299807855860397e-05,0.8949192049642486,0.8953447758393165,0.8955172326349189,0.8949431117426208,0.8959831676555144,0.8949192049642486,0.8949634238769444,31747,0.8949192049642486,0.8953447758393165,0.8955172326349189,0.8949431117426208,0.8959831676555144,0.8949192049642486,0.8949634238769444,31747,15601.0,0.49141651179639023,16144.0,0.5085204901250512,,,,
information,news,run-001,BASE,bearish|bullish|neutral,11931,,,,,6872,0.5759785432905875,0.7816612186740424,0.7299661393325079,0.7779996131580197,0.7485947871882003,0.8002818848483343,0.7816612186740424,0.7864570021924899,11931,0.7816612186740424,0.7299661393325079,0.7779996131580197,0.7485947871882003,0.8002818848483343,0.7816612186740424,0.7864570021924899,11931,,,,,1943.0,0.16285307182968736,3116.0,0.2611683848797251
information,news,run-001,N,bearish|bullish|neutral,11931,,,,,7286,0.610678065543542,0.7789791299974855,0.741679164342477,0.7450242441011428,0.7374131437165977,0.7936733397901518,0.7789791299974855,0.7826542791833847,11931,0.7789791299974855,0.741679164342477,0.7450242441011428,0.7374131437165977,0.7936733397901518,0.7789791299974855,0.7826542791833847,11931,,,,,1512.0,0.12672868996731204,3133.0,0.26259324448914595
information,news,run-001,S,bearish|bullish|neutral,11931,,,,,7613,0.6380856592071076,0.8012739921213645,0.7538626491669135,0.7633984271755447,0.7584995293104501,0.8029889779470056,0.8012739921213645,0.8020311363876129,11931,0.8012739921213645,0.7538626491669135,0.7633984271755447,0.7584995293104501,0.8029889779470056,0.8012739921213645,0.8020311363876129,11931,,,,,1837.0,0.15396865308859276,2481.0,0.20794568770429972
information,news,run-002,BASE,bearish|bullish|neutral,11931,,,,,6872,0.5759785432905875,0.7816612186740424,0.7299661393325079,0.7779996131580197,0.7485947871882003,0.8002818848483343,0.7816612186740424,0.7864570021924899,11931,0.7816612186740424,0.7299661393325079,0.7779996131580197,0.7485947871882003,0.8002818848483343,0.7816612186740424,0.7864570021924899,11931,,,,,1943.0,0.16285307182968736,3116.0,0.2611683848797251
